# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775718484155000000,1775718523287000000,52477952
DirectByteBufferAllocator.hits,1775718484155000000,1775718523287000000,0
DirectByteBufferAllocator.disposed,1775718484155000000,1775718523287000000,244
FilePageCache.totalPageLoadsUs,1775718484155000000,1775718523287000000,0
FilePageCache.uncachedFileAccess,1775718484155000000,1775718523287000000,0
FilePageCache.maxRegisteredFiles,1775718484155000000,1775718523287000000,651
StorageLockContext.competingThreads.avg,1775718484155000000,1775718523287000000,0.0
FilePageCache.totalPageDisposalsUs,1775718484155000000,1775718523287000000,0
FilePageCache.capacityInBytes,1775718484155000000,1775718523287000000,524288000
DirectByteBufferAllocator.reclaimed,1775718484155000000,1775718523287000000,47
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775718484155000000,1775718523287000000,56672256
FilePageCache.maxCacheSizeInBytes,1775718484155000000,1775718523287000000,312524800
StorageLockContext.competingThreads.90P,1775718484155000000,1775718523287000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775718484155000000,1775718523287000000,0
FilePageCache.disposedBuffers,1775718484155000000,1775718523287000000,291
FilePageCache.pageHits,1775718484155000000,1775718523287000000,0
DirectByteBufferAllocator.misses,1775718484155000000,1775718523287000000,0
StorageLockContext.competingThreads.max,1775718484155000000,1775718523287000000,0
FilePageCache.pageLoads,1775718484155000000,1775718523287000000,0
FilePageCache.pageFastCacheHits,1775718484155000000,1775718523287000000,67
